store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,price,special_price,weight,msrp,status,is_recurring,visibility,tax_class_id,allowed_to_quotemode,quotemode_conditions,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,"3,13",GZSUSRSDC-1,0,Global Zira Series U Shaped Reception Desk Configuration,Global Zira Series U Shaped Reception Desk Configuration,,/g/l/global_zira_reception_1.jpg,/g/l/global_zira_reception_1.jpg,/g/l/global_zira_reception_1.jpg,global-zira-series-u-shaped-reception-desk-configuration,global-zira-series-u-shaped-reception-desk-configuration.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,This stunning reception desk configuration from the Global Total Office Zira collection features a U shaped design and two tone finish. The glass and metal accents offer a sophisticated modern look while the versatile storage components make for improved office organizing.,"Chair, filing cabinet sold separately ",,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Global Zira Series U Shaped Reception Desk Configuration,0,simple,,
admin,base,Default,simple,"3,9,39",GZED-1,0,Global Zira Executive Desk,"U Shape Executive Desk with Hutch, Files, Bookshelf  ",,/g/l/global_zira_exec_desk.jpg,/g/l/global_zira_exec_desk.jpg,/g/l/global_zira_exec_desk.jpg,global-zira-executive-desk,global-zira-executive-desk.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,200,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"U Shape Executive Desk with Hutch, Files, Bookshelf  ",Different colors available,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Global Zira Executive Desk,0,simple,,
admin,base,Default,simple,"3,11",GZCT-1,0,Global Zira Conference Table,GLOBAL ZIRA CONFERENCE BOARDROOM TABLE,,/g/l/global-_zira_conference_table.jpg,/g/l/global-_zira_conference_table.jpg,/g/l/global-_zira_conference_table.jpg,global-zira-conference-table,global-zira-conference-table.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"1.5"" thick table tops with a choice of 4 top shapes:
Boat Shaped, Bow End, Rectangular and Racetrack
96"" tops are standard in one piece
120"",144"", and 168"" standard in two equal size pieces
Base trim finishes available in Brushed Cobalt (BRC) and Black (BLK)","Chairs, Hutch, Podium all sold separately ",,,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Global Zira Conference Table,0,simple,,
admin,base,Default,simple,"3,11",GACT-1,0,Global Alba Conference Table,Global Alba Conference Table,,/g/l/global_alba_conference_table.jpg,/g/l/global_alba_conference_table.jpg,/g/l/global_alba_conference_table.jpg,global-alba-conference-table,global-alba-conference-table.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"Three distinct styles: Ladder, Sculpted and Four Legged.
Available in Eliptical, Boat, Racetrack , Rectangle, Square, Circle shapes
Dimensions: 144w x 48d x 29h - 
",Chairs sold seperately,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Global Alba Conference Table,0,simple,,
admin,base,Default,simple,"3,42,43",NAISDW-1,0,New AIS DIVI WORKSTATION ,New AIS DIVI WORKSTATION ,,/0/0/001_7.jpg,/0/0/001_7.jpg,/0/0/001_7.jpg,new-ais-divi-workstation,new-ais-divi-workstation.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"96"" x 72""  Workstation - 60"" x 11"" Overhead - 67"" Panel, File / File Pedestal, Box / Box / File","Chairs, file cabinets  not included",,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,New AIS DIVI WORKSTATION ,0,simple,,
admin,base,Default,simple,"3,42",NOPSW-1,0,NEW OPEN PLAN SYSTEM WORKSTATION,NEW OPEN PLAN SYSTEM WORKSTATION,,/0/0/004_1_7.jpg,/0/0/004_1_7.jpg,/0/0/004_1_7.jpg,new-open-plan-system-workstation,new-open-plan-system-workstation.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"72"" X 72"" WORK AREA W/ BOOK SHELF AND OVERHEAD STORAGE",NEW WORKSTATION AVAILABLE IN DIFFERENT COLORS AND LAYOUTS,,,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,NEW OPEN PLAN SYSTEM WORKSTATION,0,simple,,
admin,base,Default,simple,"3,42",OPSTS-1,0,Open Plan System Telemarketing Station ,"Open Plan System Telemarketing Station  24"" x 48"" work surface",,/0/0/005_4_3.jpg,/0/0/005_4_3.jpg,/0/0/005_4_3.jpg,open-plan-system-telemarketing-station,open-plan-system-telemarketing-station.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"24"" x 48"" work surface
With box/ box/ file pedestal",Chair not included,,,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Open Plan System Telemarketing Station ,0,simple,,
admin,base,Default,simple,"4,7,16",CELS-1,0,OFFICE SOURCE MAHOGANY L SHAPE DESK $299,OFFICE SOURCE MAHOGANY L SHAPE DESK,,/0/0/006_3.jpg,/0/0/006_3.jpg,/0/0/006_3.jpg,office-source-mahogany-l-shape-desk,office-source-mahogany-l-shape-desk.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,299,,160,,Disabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"72"" X 66"" L SHAPE DESK
BOX / BOX / FILE PEDESTAL",Available in various colors,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,OFFICE SOURCE MAHOGANY L SHAPE DESK $299,0,simple,,
admin,base,Default,simple,"3,11",OCT-111,0,OTG Conference Table 8' $999,OFFICE BOARDROOM TABLE CONFERENCE TABLE,,/0/0/002_2_3.jpg,/0/0/002_2_3.jpg,/0/0/002_2_3.jpg,otg-conference-table,otg-conference-table.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,999,,100,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"8'x 3.5'
seats 6","Available in different colors 
Chairs are extra cost",,,,,,,,,2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,OTG Conference Table 8' $999,0,simple,,
admin,base,Default,simple,"7,62",AWSM-1,0,ARTOPEX WORKSTATION SHOWROOM MODEL $995,ARTOPEX WORKSTATION SHOWROOM  PREOWNED LIGHT COLOR,,/0/0/001_8.jpg,/0/0/001_8.jpg,/0/0/001_8.jpg,artopex-workstation-showroom-model-995,artopex-workstation-showroom-model-995.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,995,,200,,Disabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"72"" X 84"" WORK AREA
LIGHT WOOD COLOR
PLENTY OF STORAGE, 
1 LATERAL FILE/ 2 BOX DRAWERS AND 1 FILE DRAWER PLUS ROLLING PEDESTAL, BOOK SHELF

","SOLD AS IS, CHAIR NOT INCLUDED",,,,,,,,,2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,ARTOPEX WORKSTATION SHOWROOM MODEL $995,0,simple,,
admin,base,Default,simple,"3,13",NRDCC-1,0,National Reception Desk Cherry Color,National Reception Desk Cherry Color,,/0/0/008_1_5.jpg,/0/0/008_1_5.jpg,/0/0/008_1_5.jpg,national-reception-desk-cherry-color,national-reception-desk-cherry-color.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,200,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"71"" x 73"" work area
73"" Transaction top
Box/ Box File Pedestal",CHAIR NOT INCLUDED,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,National Reception Desk Cherry Color,0,simple,,
admin,base,Default,simple,"3,9,42",OPS-AHT-1,0,OPS- Adjustable Height Table - Sit Down Stand Up Desk,SIT DOWN STAND UP DESKS ADJUSTABLE HEIGHT WORKSTATION,,/1/-/1-1024x683_1__1.png,/1/-/1-1024x683_1__1.png,/1/-/1-1024x683_1__1.png,ops-adjustable-height-table-sit-down-stand-up-desk,ops-adjustable-height-table-sit-down-stand-up-desk.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"Height Adjusts from 28""H to 45""H

Available in the following Dimensions:
24"" OR 30""D X 48"" W
24"" OR 30"" D X 60""W
24"" OR 30"" D X 72""W


Built in power options available.
",Several color options available for Surface and Paint colors,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,OPS- Adjustable Height Table - Sit Down Stand Up Desk,0,simple,,
admin,base,Default,simple,"3,42",COE-PL#37,0,COE PL SERIES METAL U LEG WORKSTATION,laminate workstation,,/o/f/ofs_suite_pl_no37.jpg,/o/f/ofs_suite_pl_no37.jpg,/o/f/ofs_suite_pl_no37.jpg,coe-pl-series-metal-u-leg-workstation,coe-pl-series-metal-u-leg-workstation.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,300,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"Various finishes available in  Cherry, Espresso, Mahogany, Honey, Modern Walnut and White.
Metal finishes in Silver only
Overall dimensions: 142"" W X 72"" D X 65 1/2"" H
Chairs sold separate. ",Contemporary Workstation ,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,COE PL SERIES METAL U LEG WORKSTATION,0,simple,,
admin,base,Default,simple,"3,42",COE PL#45,0,COE Adjustable Height Table Workstation,sit down stand up workstation adjustable height work area,,/o/f/ofs_suite_pl_no45.jpg,/o/f/ofs_suite_pl_no45.jpg,/o/f/ofs_suite_pl_no45.jpg,coe-adjustable-height-table-workstation,coe-adjustable-height-table-workstation.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"202"" W x 72"" D
Adjustable Height  26"" TO 46""
Chairs additional charge",Sit Down Stand Up Work area,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,COE Adjustable Height Table Workstation,0,simple,,
admin,base,Default,simple,"3,48",CDERC-1,0,Corp Design Espresso Reception with Credenza,Corp Design Espresso Reception with Credenza,,/c/d/cd_reception_new.jpg,/c/d/cd_reception_new.jpg,/c/d/cd_reception_new.jpg,corp-design-espresso-reception-with-credenza,corp-design-espresso-reception-with-credenza.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,200,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"Reception Desk, Credenza and Chair sold separately  ",with glass top transaction,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Corp Design Espresso Reception with Credenza,0,simple,,
admin,base,Default,simple,"3,13,48",PLB-#05,0,COE Reception Suite,COE Reception Suite,,/o/f/ofs_suite_plb_no05.jpg,/o/f/ofs_suite_plb_no05.jpg,/o/f/ofs_suite_plb_no05.jpg,coe-reception-suite,coe-reception-suite.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,200,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,All items shown sold separately ,All items shown sold separately ,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,COE Reception Suite,0,simple,,
admin,base,Default,simple,"3,13",CD-MCRS1,0,Moderna Cherry Reception Desk,Moderna Cherry Reception Desk Glass Transaction,,/0/0/004_1_8.jpg,/0/0/004_1_8.jpg,/0/0/004_1_8.jpg,moderna-cherry-reception-desk,moderna-cherry-reception-desk.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,899,,100,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,With Glass Reception top and bowed work surfaces,"69""x 69""X 42"" (Transaction top)  29"" seated",,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Moderna Cherry Reception Desk,0,simple,,
admin,base,Default,simple,"3,9,39,62",CD-MCBDHC-1,0,Moderna Cherry Bowfront Desk with Hutch and Credenza $1259,Moderna Cherry Desk Hutch bridge and pedestal,,/0/0/001_9.jpg,/0/0/001_9.jpg,/0/0/001_9.jpg,moderna-cherry-bowfront-desk-with-hutch-and-credenza,moderna-cherry-bowfront-desk-with-hutch-and-credenza.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,1259,,200,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"U shaped Bowfront  Deskwith File/File and Box/Box/File Pedestal, 4 Door Hutch and Credenza","72"" X 103"" X 72"" WORK SURFACE",,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Moderna Cherry Bowfront Desk with Hutch and Credenza $1259,0,simple,,
admin,base,Default,simple,7,OTG-FLR2,0,Desk Shell Dark Wood,DESK SHELL,,/0/0/003_7.jpg,/0/0/003_7.jpg,/0/0/003_7.jpg,desk-shell-dark-wood,desk-shell-dark-wood.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,50,,Disabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,Simple inexpensive shell perfect for home office. Pedestal and Chair extra,"60"" X 30"" X 30""",,,,,,,,,2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Desk Shell Dark Wood,0,simple,,
admin,base,Default,simple,"3,8,35",CD-LGC-B-G-W-L,0,Livello Guest Chair in Black/ Gray/ White / Latte,Livello Guest Chair in Black/ Gray/ White / Latte,,/c/d/cd-136b-front-800x800.jpg,/c/d/cd-136b-front-800x800.jpg,/c/d/cd-136b-front-800x800.jpg,livello-guest-chair-in-black-gray-white-latte,livello-guest-chair-in-black-gray-white-latte.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,10,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"Chrome arms with upholstered armrest pads
Hard steel chrome SLED base
Hard steel chrome frame
Maximum capacity 250 lbs.
5 years limited warranty",Available in Black/ Gray/ White / Latte,,,,,,,,,11,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Livello Guest Chair in Black/ Gray/ White / Latte,0,simple,,
admin,base,Default,simple,"3,8,35",CD-388GB,0,Nuovo Black Leather* Visitor's Chair,Nuovo Black Leather* Visitor's Chair,,/n/u/nuovo_guest.jpg,/n/u/nuovo_guest.jpg,/n/u/nuovo_guest.jpg,nuovo-black-leather-visitor-s-chair,nuovo-black-leather-visitor-s-chair.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,25,,Enabled,No,"Catalog, Search",None,0,Always show Add to Quote Button,"Attractive black *bonded leather upholstery
Supportive thick foam with gel cell technology
Smooth curved black nylon arms
Black powder coated sled base
Maximum capacity 300 lbs.
5 years limited warranty",Available in Black and Chocolate Brown,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Nuovo Black Leather* Visitor's Chair,0,simple,,
admin,base,Default,simple,"3,8,33",CD-388HB,0,Nuovo High Back Executive Chair in Black/Brown,Nuovo High Back Executive Chair in Black/Brown,,/n/u/nuovo_blk.jpg,/n/u/nuovo_blk.jpg,/n/u/nuovo_blk.jpg,nuovo-high-back-executive-chair-in-black-brown,nuovo-high-back-executive-chair-in-black-brown.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,25,,Enabled,No,"Catalog, Search",None,0,Always show Add to Quote Button,"Supportive thick foam with gel cell technology
Smooth curved black nylon arms
Knee tilt mechanism with tilt tension adjustment
Pneumatic seat height adjustment
Reinforced nylon base with twin wheel carpet casters
Maximum capacity 300 lbs.
5 years limited warranty",Available in Black or ,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Nuovo High Back Executive Chair in Black/Brown,0,simple,,
admin,base,Default,simple,"3,8,34",CD-388MB,0,Nuovo Mid Back Executive Black/Chocolate Brown Leather Chair,Nuovo Mid Back Executive Black/Chocolate Brown Leather Chair,,/c/d/cd-388mb_front-800x800.jpg,/c/d/cd-388mb_front-800x800.jpg,/c/d/cd-388mb_front-800x800.jpg,nuovo-mid-back-executive-black-chocolate-brown-leather-chair,nuovo-mid-back-executive-black-chocolate-brown-leather-chair.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,50,,Enabled,No,"Catalog, Search",None,0,Always show Add to Quote Button,"Supportive thick foam with gel cell technology
Smooth curved black nylon arms
Knee tilt mechanism with tilt tension adjustment
Pneumatic seat height adjustment
Reinforced nylon base with twin wheel carpet casters
Maximum capacity 300 lbs.
5 years limited warranty",Available in Black / Chocolate Brown,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Nuovo Mid Back Executive Black/Chocolate Brown Leather Chair,0,simple,,
admin,base,Default,simple,"3,8,35,38",BOSS-B9530,0,Boss Guest Chair  Black Vinyl,Boss Guest Chair  Black Vinyl,,/b/-/b-9530.jpg,/b/-/b-9530.jpg,/b/-/b-9530.jpg,boss-guest-chair-black-vinyl,boss-guest-chair-black-vinyl.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,10,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button," Mid-Back styling with lumbar support and contoured back.
 Single piece construction with solid plywood structural frame.
 Padded foam on seat and back for added comfort.
 Sturdy tubular chrome frame.
 Upholstered Vinyl armrests.
 Assembles quickly.
 Available only in packages of four chairs per carton. 
 Arm Height: 27""H
 Seat Size: 19.5""W x 19""D.
 Seat height: 17.5"".
 Overall Size: 22""W x 23.5""D x 36""H.
 Weight Capacity: 250lbs.", Beautifully upholstered with Black Vinyl.,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Boss Guest Chair  Black Vinyl,0,simple,,
admin,base,Default,simple,"8,35,37,38",CD-790GT,0,Zuri Visitor Mesh Chair,Zuri Visitor Mesh Chair,,/c/d/cd-790gb_-_front-800x800_1_.jpg,/c/d/cd-790gb_-_front-800x800_1_.jpg,/c/d/cd-790gb_-_front-800x800_1_.jpg,zuri-visitor-mesh-chair,zuri-visitor-mesh-chair-578.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,10,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"
Black nylon arms
Four leg design
Tungsten frame
4 per carton",Attractive black mesh,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Zuri Visitor Mesh Chair,0,simple,,
admin,base,Default,simple,"3,8,34",CD-8910B,0,Stella Ergonomic Task Chair,Stella Ergonomic Task Chair,,/c/d/cd-8910b-front-800x800.jpg,/c/d/cd-8910b-front-800x800.jpg,/c/d/cd-8910b-front-800x800.jpg,stella-ergonomic-task-chair,stella-ergonomic-task-chair.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,25,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"Height adjustable nylon arms 
Pneumatic seat height adjustment
Lumbar support
2 to 1 synchro tilt control with dual-position tilt lock
Tilt tension adjustment 
Molded base with soft wheel casters
Tungsten accent
Maximum capacity 250 lbs.
5 years limited warranty","Attractive, black mesh back with hybrid mesh/fabric seat",,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Stella Ergonomic Task Chair,0,simple,,
admin,base,Default,simple,"3,8,34",CD-5B,0,Argento Ergonomic Executive task chair,Argento Ergonomic Executive task chair,,/d/p/dpp_0025-800x800.jpg,/d/p/dpp_0025-800x800.jpg,/d/p/dpp_0025-800x800.jpg,argento-ergonomic-executive-task-chair,argento-ergonomic-executive-task-chair.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,25,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"Soft adaptive mesh back
4D Armrest with soft pads (Rotate, forward/backward, up/down, width pad adjustment)
Ratchet back adjustment
Independent lumbar adjustment
Seat depth adjustment
Synchro tilt mechanism
Easy control access
Pneumatic seat height adjustment
Tungsten accent
Tungsten base with anti scuff mark tips
Twin wheel soft casters
Maximum capacity 250 lbs.
5 years limited warranty",High density resilient molded foam black *bonded leather seat,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Argento Ergonomic Executive task chair,0,simple,,
admin,base,Default,simple,"3,8,34",CD-136B,0,Ortego-Flex Ergonomic Task Chair,Ortego-Flex Ergonomic Task Chair,,/o/r/ortego-flex_front_lr-800x800.jpg,/o/r/ortego-flex_front_lr-800x800.jpg,/o/r/ortego-flex_front_lr-800x800.jpg,ortego-flex-ergonomic-task-chair,ortego-flex-ergonomic-task-chair.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,25,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"Flex back technology that reduces pressure points
Height adjustable nylon arms 
Pneumatic seat height adjustment
2 to 1 synchro tilt control with mult-position tilt lock
Tilt tension adjustment 
Molded Tungsten base with twin wheel carpet casters
Maximum capacity 250 lbs.
5 years limited warranty","Attractive, black mesh back with hybrid mesh/fabric seat",,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Ortego-Flex Ergonomic Task Chair,0,simple,,
admin,base,Default,simple,"3,9,41",CD-SLING-LXX,0,Sling series L-Shaped Desk,Sling series L-Shaped Desk,,/l/-/l-desk-white-angled-800x800.jpg,/l/-/l-desk-white-angled-800x800.jpg,/l/-/l-desk-white-angled-800x800.jpg,sling-series-l-shaped-desk,sling-series-l-shaped-desk.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"This contemporary desk offers the finest hardware and was designed for the detailed conscious end user

Modern rectangular glass desk with reversible return available in 2 sizes:

-30”D x 66”W x 30”H desk with reversible return 24”D x 42”L x 30”H (Overall dimensions: 66”W x 72”D)
-36”D x 72”W x 30”H desk with reversible return 24”D x 42”L x 30”H (Overall dimensions: 72”W x 78”D)

White frost tempered glass with flat polished edges – (non translucent, back painted process)
Aluminum frame powder coated paint available in Tungsten and White finish
Adjustable glides
Tungsten finish grommets for wire management
Front espresso low glare laminate modesty panel",This contemporary desk offers the finest hardware and was designed for the detailed conscious end user,,,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Sling series L-Shaped Desk,0,simple,,
admin,base,Default,simple,"3,9,41",CD-SLING-S72,0,Sling series Rectangular Glass Desk,Sling series Rectangular Glass Desk,,/s/t/straight-desk-tungsten-angled-800x800.jpg,/s/t/straight-desk-tungsten-angled-800x800.jpg,/s/t/straight-desk-tungsten-angled-800x800.jpg,sling-series-rectangular-glass-desk,sling-series-rectangular-glass-desk.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,200,,Enabled,No,Catalog,Taxable Goods,0,Always show Add to Quote Button,"Modern rectangular glass desk

30”D x 72”W x 30”H rectangular desk

White frost tempered glass with flat polished edges – (non translucent, back painted process)
Aluminum frame powder coated paint available in Tungsten and White finish
Adjustable glides
Tungsten finish grommets for wire management
Front espresso low glare laminate modesty panel - other options also available uppon request",This contemporary desk offers the finest hardware and was designed for the detailed conscious end user,,,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Sling series Rectangular Glass Desk,0,simple,,
admin,base,Default,simple,"3,41",CD-SLING-S721,0,Sling series Rectangular Glass Desk,,,/s/t/straight_front-800x800.jpg,/s/t/straight_front-800x800.jpg,/s/t/straight_front-800x800.jpg,sling-series-rectangular-glass-desk,sling-series-rectangular-glass-desk-580.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"Modern rectangular glass desk

-30”D x 72”W x 30”H rectangular desk

White frost tempered glass with flat polished edges – (non translucent, back painted process)
Aluminum frame powder coated paint available in Tungsten and White finish
Adjustable glides
Tungsten finish grommets for wire management
Front espresso low glare laminate modesty panel - other options also available uppon request",This contemporary desk offers the finest hardware and was designed for the detailed conscious end user,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Sling series Rectangular Glass Desk,0,simple,,
admin,base,Default,simple,"3,8,37",PGL-LC1,0,Piazza  Leather* Lounge Chair - Gray,GRAY LOUNGE CHAIR RECEPTION SEATING,,/p/i/piazza1g-front.jpg,/p/i/piazza1g-front.jpg,/p/i/piazza1g-front.jpg,piazza-grey-leather-lounge-chair,piazza-grey-leather-lounge-chair.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,20,,Enabled,No,"Catalog, Search",Taxable Goods,0,Always show Add to Quote Button,"360 deg Swivel	No
Tools Required	No
Upsable	Yes
Meets Industry Standards	ANSI/BIFMA
Wheel Caster Style	N/A
Materials	Aluminum, Steel, Leather and foam
Greenguard	Yes
Assembly Required	No
Finished Dimensions	31""3/8H×33""3/8W×30""1/2D
Pneumatic Seat Height Adjustment	No
Tilt	No
Tilt Tension	No
Tilt Lock	No
Seat Size	22""3/4W×21""5/8D
Seat Back Size	33""3/8W×16""1/4H
Seat Height	15""5/8H
Base Size	N/A
Fire Retardency	Yes
Upholstery	Bounded leather
Arms	Yes","Attractive black *bonded leather upholstery
Hard chrome plated steel frame",,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Piazza  Leather* Lounge Chair - Gray,0,simple,,
